date,Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Summary_Breezy and Mostly Cloudy,Summary_Breezy and Overcast,Summary_Breezy and Partly Cloudy,Summary_Clear,Summary_Foggy,Summary_Mostly Cloudy,Summary_Other,Summary_Overcast,Summary_Partly Cloudy,PrecipType_null,PrecipType_rain,PrecipType_snow,Temperature (C)
2006-11-22 09:00:00,10.877777777777776,0.81,20.3021,139.0,9.8693,1001.81,0,0,0,0,0,1,0,0,0,0,1,0,10.877777777777776
2006-11-22 10:00:00,11.133333333333333,0.8,24.5203,149.0,11.125100000000002,1001.48,0,0,0,0,0,1,0,0,0,0,1,0,11.133333333333333
2006-11-22 11:00:00,12.683333333333332,0.78,20.1089,139.0,10.0464,1000.87,0,0,0,0,0,1,0,0,0,0,1,0,12.683333333333332
2006-11-22 12:00:00,13.81111111111111,0.74,19.803,147.0,14.9569,1000.04,0,0,0,0,0,1,0,0,0,0,1,0,13.81111111111111
2006-11-22 13:00:00,13.81111111111111,0.72,22.218000000000004,149.0,11.2056,0.0,0,0,0,0,0,1,0,0,0,0,1,0,13.81111111111111
2006-11-22 14:00:00,12.77777777777778,0.72,16.0195,110.0,9.982,0.0,0,0,0,1,0,0,0,0,0,0,1,0,12.77777777777778
2006-11-22 15:00:00,11.261111111111113,0.77,15.7458,127.0,9.982,1000.14,0,0,0,0,0,1,0,0,0,0,1,0,11.261111111111113
2006-11-22 16:00:00,10.044444444444444,0.83,13.9587,109.0,9.982,1000.07,0,0,0,0,0,0,0,0,1,0,1,0,10.044444444444444
2006-11-22 17:00:00,7.855555555555556,0.78,15.3272,118.0,9.9015,1000.38,0,0,0,0,0,0,0,0,1,0,1,0,9.972222222222223
2006-11-22 18:00:00,7.561111111111111,0.79,15.9873,113.0,9.9015,1000.23,0,0,0,0,0,1,0,0,0,0,1,0,9.8
2006-11-22 19:00:00,7.88888888888889,0.78,13.7172,106.0,9.9015,1000.13,0,0,0,0,0,1,0,0,0,0,1,0,9.833333333333336
2006-11-22 20:00:00,7.872222222222224,0.78,13.6206,107.0,15.7297,1000.33,0,0,0,0,0,1,0,0,0,0,1,0,9.81111111111111
2006-11-22 21:00:00,7.611111111111112,0.79,11.237800000000002,76.0,14.876400000000002,1000.33,0,0,0,0,0,1,0,0,0,0,1,0,9.305555555555555
2006-11-22 22:00:00,5.811111111111112,0.86,11.125100000000002,58.0,15.7297,1000.73,0,0,0,0,0,1,0,0,0,0,1,0,7.799999999999999
2006-11-22 23:00:00,7.377777777777778,0.84,6.601,67.0,15.7297,1000.83,0,0,0,0,0,1,0,0,0,0,1,0,8.311111111111112
2006-11-23 00:00:00,5.566666666666668,0.89,10.3845,200.0,4.0572,1011.89,0,0,0,0,0,0,0,1,0,0,1,0,7.483333333333332
2006-11-23 01:00:00,7.816666666666666,0.81,10.465,96.0,15.7297,1001.43,0,0,0,0,0,0,0,1,0,0,1,0,9.377777777777778
2006-11-23 02:00:00,7.216666666666669,0.89,10.4167,105.0,14.812,1001.62,0,0,0,0,0,0,0,1,0,0,1,0,8.866666666666667
2006-11-23 03:00:00,7.311111111111109,0.93,7.502600000000001,71.0,7.679699999999999,1001.71,0,0,0,0,0,0,0,1,0,0,1,0,8.444444444444446
2006-11-23 04:00:00,6.872222222222221,0.93,12.0106,97.0,5.9731000000000005,1001.86,0,0,0,0,0,0,0,1,0,0,1,0,8.794444444444444
2006-11-23 05:00:00,7.583333333333333,0.93,8.3881,77.0,5.9731000000000005,1002.54,0,0,0,0,0,1,0,0,0,0,1,0,8.844444444444445
2006-11-23 06:00:00,7.094444444444446,0.93,10.6904,106.0,7.2611,1002.99,0,0,0,0,0,1,0,0,0,0,1,0,8.805555555555555
2006-11-23 07:00:00,7.98888888888889,0.87,13.4435,137.0,7.824600000000001,1004.02,0,0,0,0,0,0,0,1,0,0,1,0,9.883333333333333
2006-11-23 08:00:00,6.994444444444446,0.94,11.9301,146.0,7.824600000000001,1004.89,0,0,0,0,0,0,0,1,0,0,1,0,8.88888888888889
2006-11-23 09:00:00,10.033333333333337,0.93,5.3774,179.0,7.679699999999999,1005.56,0,0,0,0,0,0,0,0,1,0,1,0,10.033333333333337
2006-11-23 10:00:00,10.533333333333337,0.89,10.6582,165.0,7.905100000000001,1005.61,0,0,0,0,0,1,0,0,0,0,1,0,10.533333333333337
2006-11-23 11:00:00,10.027777777777777,0.93,13.363,208.0,4.588500000000001,1006.18,0,0,0,0,0,0,0,1,0,0,1,0,10.027777777777777
2006-11-23 12:00:00,10.033333333333337,0.93,12.6385,192.0,4.6690000000000005,1006.75,0,0,0,0,0,1,0,0,0,0,1,0,10.033333333333337
2006-11-23 13:00:00,10.027777777777777,0.93,10.5616,191.0,4.1216,1007.57,0,0,0,0,0,0,0,1,0,0,1,0,10.027777777777777
2006-11-23 14:00:00,10.005555555555553,0.93,9.5634,191.0,4.025,1008.18,0,0,0,0,0,0,0,1,0,0,1,0,10.005555555555553
2006-11-23 15:00:00,7.138888888888889,0.99,11.511500000000002,221.0,4.025,1009.19,0,0,0,0,0,0,0,1,0,0,1,0,8.955555555555556
2006-11-23 16:00:00,7.188888888888887,0.93,10.8997,187.0,3.059,1009.85,0,0,0,0,1,0,0,0,0,0,1,0,8.916666666666664
2006-11-23 17:00:00,5.172222222222223,1.0,15.568700000000002,189.0,3.059,1010.47,0,0,0,0,1,0,0,0,0,0,1,0,7.827777777777779
2006-11-23 18:00:00,4.977777777777778,0.95,16.6796,221.0,4.0572,1011.27,0,0,0,0,0,0,0,1,0,0,1,0,7.783333333333331
2006-11-23 19:00:00,5.211111111111112,1.0,10.9319,196.0,3.0107000000000004,1011.92,0,0,0,0,1,0,0,0,0,0,1,0,7.272222222222224
2006-11-23 20:00:00,5.755555555555556,0.93,11.3344,169.0,2.9463000000000004,1012.04,0,0,0,0,1,0,0,0,0,0,1,0,7.783333333333331
2006-11-23 21:00:00,5.116666666666667,0.94,11.1412,179.0,4.008900000000001,1012.66,0,0,0,0,0,0,0,1,0,0,1,0,7.222222222222222
2006-11-23 22:00:00,4.649999999999999,0.93,14.007,197.0,0.805,1013.26,0,0,0,0,1,0,0,0,0,0,1,0,7.222222222222222
2006-11-23 23:00:00,5.077777777777778,0.93,11.1895,188.0,2.9785000000000004,1013.88,0,0,0,0,1,0,0,0,0,0,1,0,7.200000000000001
2006-11-24 00:00:00,4.01111111111111,0.96,3.6708,138.0,1.3846,1019.64,0,0,0,0,1,0,0,0,0,0,1,0,4.01111111111111
2006-11-24 01:00:00,5.105555555555554,0.9,11.0285,189.0,3.0107000000000004,1014.87,0,0,0,0,1,0,0,0,0,0,1,0,7.200000000000001
2006-11-24 02:00:00,6.116666666666665,0.89,6.5205,195.0,3.0107000000000004,1015.45,0,0,0,0,1,0,0,0,0,0,1,0,7.200000000000001
2006-11-24 03:00:00,5.150000000000002,0.93,6.4722,166.0,3.5581,1015.34,0,0,0,0,0,0,0,1,0,0,1,0,6.35
2006-11-24 04:00:00,5.294444444444445,0.93,5.2647,141.0,3.059,1015.76,0,0,0,0,1,0,0,0,0,0,1,0,6.138888888888888
2006-11-24 05:00:00,2.8999999999999995,0.92,5.184200000000001,131.0,4.4436,1015.98,0,0,0,1,0,0,0,0,0,0,1,0,4.005555555555556
2006-11-24 06:00:00,3.011111111111112,0.96,4.652900000000001,147.0,0.7245,1016.83,0,0,0,0,1,0,0,0,0,0,1,0,3.011111111111112
2006-11-24 07:00:00,2.950000000000001,1.0,0.5152,120.0,0.3542,1017.68,0,0,0,0,1,0,0,0,0,0,1,0,2.950000000000001
2006-11-24 08:00:00,3.083333333333332,1.0,2.1252000000000004,111.0,0.3864,1018.44,0,0,0,0,1,0,0,0,0,0,1,0,3.083333333333332
2006-11-24 09:00:00,3.055555555555556,0.93,9.7405,134.0,0.3864,1018.68,0,0,0,0,1,0,0,0,0,0,1,0,5.272222222222223
2006-11-24 10:00:00,3.672222222222222,0.98,14.2485,131.0,0.5152,1018.67,0,0,0,0,1,0,0,0,0,0,1,0,6.455555555555554
2006-11-24 11:00:00,5.46111111111111,0.98,11.2217,147.0,1.8998,1018.48,0,0,0,0,1,0,0,0,0,0,1,0,7.522222222222221
2006-11-24 12:00:00,6.405555555555556,0.95,9.1126,141.0,4.7656,1018.81,0,0,0,0,0,0,0,1,0,0,1,0,7.977777777777778
2006-11-24 13:00:00,8.050000000000002,0.98,3.7996,136.0,5.2808,1018.76,0,0,0,0,0,0,0,1,0,0,1,0,8.050000000000002
2006-11-24 14:00:00,6.63888888888889,0.93,10.996300000000002,129.0,6.295100000000001,1019.25,0,0,0,0,0,0,0,1,0,0,1,0,8.466666666666669
2006-11-24 15:00:00,6.116666666666665,0.96,9.66,126.0,4.5724,1019.85,0,0,0,0,0,0,0,1,0,0,1,0,7.827777777777779
2006-11-24 16:00:00,7.588888888888887,0.89,7.969500000000001,135.0,4.9427,1019.89,0,0,0,0,0,0,0,1,0,0,1,0,8.77222222222222
2006-11-24 17:00:00,6.727777777777778,0.9,12.7512,109.0,4.4436,1020.17,0,0,0,0,0,0,0,1,0,0,1,0,8.77222222222222
2006-11-24 18:00:00,5.605555555555558,0.96,10.8836,114.0,4.379200000000001,1020.42,0,0,0,0,0,0,0,1,0,0,1,0,7.594444444444445
2006-11-24 19:00:00,7.227777777777776,0.9,9.7566,129.0,4.9105,1020.1,0,0,0,0,0,0,0,1,0,0,1,0,8.77222222222222
2006-11-24 20:00:00,6.372222222222222,0.93,11.125100000000002,120.0,4.9105,1020.51,0,0,0,0,0,0,0,1,0,0,1,0,8.266666666666667
2006-11-24 21:00:00,6.422222222222223,0.97,7.1967,113.0,5.1359,1020.79,0,0,0,0,0,1,0,0,0,0,1,0,7.616666666666668
2006-11-24 22:00:00,5.483333333333332,0.96,9.499,134.0,0.4508000000000001,1021.19,0,0,0,0,1,0,0,0,0,0,1,0,7.266666666666666
2006-11-24 23:00:00,5.227777777777776,0.96,2.9785000000000004,59.0,0.2737,1021.25,0,0,0,0,1,0,0,0,0,0,1,0,5.227777777777776
2006-11-25 00:00:00,4.588888888888888,0.88,15.4882,145.0,8.355900000000002,1023.13,0,0,0,0,0,0,0,0,1,0,1,0,7.344444444444444
2006-11-25 01:00:00,3.7277777777777774,0.96,6.6332,135.0,0.8855000000000002,1020.87,0,0,0,0,1,0,0,0,0,0,1,0,5.161111111111111
2006-11-25 02:00:00,3.1333333333333337,1.0,6.3756,138.0,0.1932,1021.16,0,0,0,0,1,0,0,0,0,0,1,0,4.583333333333333
2006-11-25 03:00:00,1.81111111111111,0.97,10.8836,145.0,0.483,1021.08,0,0,0,0,1,0,0,0,0,0,1,0,4.43888888888889
2006-11-25 04:00:00,3.4722222222222223,1.0,3.5742000000000007,166.0,1.4007,1021.45,0,0,0,0,1,0,0,0,0,0,1,0,3.4722222222222223
2006-11-25 05:00:00,0.3888888888888904,1.0,15.6009,139.0,5.8604,1021.18,0,0,0,1,0,0,0,0,0,0,1,0,3.9611111111111126
2006-11-25 06:00:00,2.0944444444444463,0.94,11.9784,147.0,5.2647,1021.32,0,0,0,1,0,0,0,0,0,0,1,0,4.849999999999998
2006-11-25 07:00:00,3.1055555555555574,0.94,14.0714,159.0,6.7781,1021.19,0,0,0,1,0,0,0,0,0,0,1,0,5.972222222222222
2006-11-25 08:00:00,4.405555555555555,0.96,20.1411,159.0,6.9069,1021.29,0,0,0,1,0,0,0,0,0,0,1,0,7.644444444444442
2006-11-25 09:00:00,7.416666666666667,0.84,19.3683,159.0,7.3738,1021.43,0,0,0,1,0,0,0,0,0,0,1,0,9.972222222222223
2006-11-25 10:00:00,11.644444444444446,0.77,17.436300000000003,158.0,7.1323,1021.25,0,0,0,0,0,0,0,0,1,0,1,0,11.644444444444446
2006-11-25 11:00:00,14.86111111111111,0.67,21.9282,159.0,9.982,1021.05,0,0,0,0,0,0,0,0,1,0,1,0,14.86111111111111
2006-11-25 12:00:00,14.983333333333333,0.66,17.549000000000003,166.0,9.982,1020.92,0,0,0,0,0,0,0,0,1,0,1,0,14.983333333333333
2006-11-25 13:00:00,15.0,0.67,20.3504,158.0,9.982,1020.54,0,0,0,0,0,0,0,0,1,0,1,0,15.0
2006-11-25 14:00:00,13.933333333333332,0.67,15.697500000000002,148.0,9.982,1020.54,0,0,0,0,0,0,0,0,1,0,1,0,13.933333333333332
2006-11-25 15:00:00,12.355555555555558,0.74,16.4059,147.0,9.982,1020.99,0,0,0,0,0,0,0,0,1,0,1,0,12.355555555555558
2006-11-25 16:00:00,12.083333333333334,0.75,16.9211,149.0,9.9015,1021.34,0,0,0,0,0,0,0,0,1,0,1,0,12.083333333333334
2006-11-25 17:00:00,10.97222222222222,0.78,21.4291,140.0,9.9015,1021.64,0,0,0,0,0,0,0,0,1,0,1,0,10.97222222222222
2006-11-25 18:00:00,10.911111111111111,0.78,20.9944,149.0,9.9015,1021.95,0,0,0,0,0,0,0,0,1,0,1,0,10.911111111111111
2006-11-25 19:00:00,7.166666666666667,0.83,21.4613,159.0,9.9015,1021.95,0,0,0,0,0,0,0,0,1,0,1,0,9.927777777777775
2006-11-25 20:00:00,7.255555555555556,0.8,19.9157,150.0,14.812,1022.27,0,0,0,0,0,0,0,0,1,0,1,0,9.883333333333333
2006-11-25 21:00:00,6.91111111111111,0.82,16.454200000000004,159.0,14.023100000000005,1022.68,0,0,0,0,0,0,0,0,1,0,1,0,9.31666666666667
2006-11-25 22:00:00,5.1944444444444455,0.86,19.8352,150.0,14.731500000000002,1022.96,0,0,0,0,0,0,0,0,1,0,1,0,8.244444444444447
2006-11-25 23:00:00,5.444444444444443,0.84,16.856700000000004,149.0,9.8049,1023.46,0,0,0,0,0,0,0,0,1,0,1,0,8.177777777777777
2006-11-26 00:00:00,4.200000000000001,0.93,7.1001,132.0,6.4722,1026.66,0,0,0,1,0,0,0,0,0,0,1,0,5.68888888888889
2006-11-26 01:00:00,4.500000000000001,0.89,13.894300000000005,159.0,9.8049,1023.97,0,0,0,0,0,0,0,0,1,0,1,0,7.083333333333333
2006-11-26 02:00:00,4.494444444444446,0.89,13.9104,159.0,7.969500000000001,1024.15,0,0,0,0,0,0,0,0,1,0,1,0,7.083333333333333
2006-11-26 03:00:00,4.033333333333332,0.89,16.6957,150.0,8.2593,1024.14,0,0,0,0,0,0,0,0,1,0,1,0,7.027777777777777
2006-11-26 04:00:00,4.005555555555556,0.93,17.0499,150.0,7.969500000000001,1024.36,0,0,0,1,0,0,0,0,0,0,1,0,7.03888888888889
2006-11-26 05:00:00,4.194444444444443,0.86,15.407700000000002,159.0,7.8729,1024.66,0,0,0,1,0,0,0,0,0,0,1,0,7.016666666666668
2006-11-26 06:00:00,4.066666666666666,0.88,14.1841,150.0,7.406,1025.02,0,0,0,1,0,0,0,0,0,0,1,0,6.772222222222221
2006-11-26 07:00:00,4.827777777777777,0.89,15.552600000000002,149.0,9.7566,1025.67,0,0,0,0,0,1,0,0,0,0,1,0,7.550000000000002
2006-11-26 08:00:00,7.638888888888889,0.83,15.4721,159.0,9.8049,1025.98,0,0,0,0,0,1,0,0,0,0,1,0,9.81111111111111
2006-11-26 09:00:00,10.999999999999998,0.8,14.0392,159.0,9.9015,1026.41,0,0,0,0,0,1,0,0,0,0,1,0,10.999999999999998
2006-11-26 10:00:00,12.733333333333334,0.77,14.0714,158.0,9.982,1026.58,0,0,0,0,0,1,0,0,0,0,1,0,12.733333333333334
2006-11-26 11:00:00,14.933333333333334,0.67,13.9748,158.0,9.982,1026.18,0,0,0,0,0,1,0,0,0,0,1,0,14.933333333333334
2006-11-26 12:00:00,15.02777777777778,0.66,12.654600000000002,160.0,10.3523,1026.09,0,0,0,0,0,1,0,0,0,0,1,0,15.02777777777778
2006-11-26 13:00:00,15.066666666666666,0.67,14.0553,148.0,9.982,1025.77,0,0,0,0,0,1,0,0,0,0,1,0,15.066666666666666
2006-11-26 14:00:00,12.933333333333334,0.77,9.4507,147.0,9.982,1026.06,0,0,0,0,0,0,0,0,1,0,1,0,12.933333333333334
2006-11-26 15:00:00,11.383333333333336,0.79,9.0482,137.0,9.982,1026.26,0,0,0,0,0,0,0,0,1,0,1,0,11.383333333333336
2006-11-26 16:00:00,10.994444444444444,0.8,8.017800000000001,127.0,9.982,1026.29,0,0,0,0,0,0,0,0,1,0,1,0,10.994444444444444
2006-11-26 17:00:00,7.772222222222224,0.89,7.615300000000001,117.0,9.982,1026.59,0,0,0,0,0,0,0,0,1,0,1,0,8.861111111111112
2006-11-26 18:00:00,6.161111111111113,0.95,9.9337,126.0,9.9015,1026.74,0,0,0,0,0,0,0,0,1,0,1,0,7.911111111111113
2006-11-26 19:00:00,6.122222222222224,0.95,8.935500000000001,128.0,9.6761,1026.82,0,0,0,0,0,0,0,0,1,0,1,0,7.705555555555555
2006-11-26 20:00:00,5.744444444444446,0.93,10.3845,138.0,9.6761,1026.91,0,0,0,0,0,0,0,0,1,0,1,0,7.633333333333335
2006-11-26 21:00:00,4.722222222222222,0.93,9.5473,135.0,9.6278,1027.21,0,0,0,0,0,0,0,0,1,0,1,0,6.63888888888889
2006-11-26 22:00:00,4.349999999999999,0.89,10.432800000000002,128.0,9.5473,1027.33,0,0,0,1,0,0,0,0,0,0,1,0,6.477777777777776
2006-11-26 23:00:00,5.944444444444446,0.93,3.0912,113.0,9.5473,1027.52,0,0,0,1,0,0,0,0,0,0,1,0,5.944444444444446
2006-11-27 00:00:00,-0.0944444444444453,0.96,8.420300000000001,87.0,1.6905,1028.67,0,0,0,0,1,0,0,0,0,0,1,0,2.338888888888889
2006-11-27 01:00:00,4.394444444444442,0.92,3.2844,110.0,3.847900000000001,1027.51,0,0,0,1,0,0,0,0,0,0,1,0,4.394444444444442
2006-11-27 02:00:00,2.8999999999999995,0.96,6.1019000000000005,117.0,2.4633000000000003,1027.62,0,0,0,0,1,0,0,0,0,0,1,0,4.300000000000001
2006-11-27 03:00:00,1.4722222222222214,0.96,6.9391,60.0,3.5903,1027.61,0,0,0,1,0,0,0,0,0,0,1,0,3.299999999999999
2006-11-27 04:00:00,1.783333333333334,0.92,7.5187,129.0,2.4633000000000003,1027.53,0,0,0,0,1,0,0,0,0,0,1,0,3.722222222222224
2006-11-27 05:00:00,2.6555555555555563,0.96,1.61,96.0,0.161,1027.73,0,0,0,0,1,0,0,0,0,0,1,0,2.6555555555555563
2006-11-27 06:00:00,-0.0499999999999999,0.99,5.1359,58.0,0.9499,1028.11,0,0,0,0,1,0,0,0,0,0,1,0,1.3944444444444433
2006-11-27 07:00:00,0.2833333333333322,0.92,6.44,50.0,1.8515,1028.63,0,0,0,0,1,0,0,0,0,0,1,0,2.127777777777777
2006-11-27 08:00:00,3.383333333333335,1.0,6.44,40.0,3.3971,1028.9,0,0,0,1,0,0,0,0,0,0,1,0,4.816666666666667
2006-11-27 09:00:00,8.522222222222224,0.85,4.6368,126.0,5.796,1028.64,0,0,0,1,0,0,0,0,0,0,1,0,8.522222222222224
2006-11-27 10:00:00,10.944444444444446,0.78,8.05,120.0,6.021400000000001,1028.53,0,0,0,1,0,0,0,0,0,0,1,0,10.944444444444446
2006-11-27 11:00:00,12.7,0.69,1.9964,75.0,6.9874,1028.03,0,0,0,1,0,0,0,0,0,0,1,0,12.7
2006-11-27 12:00:00,12.783333333333331,0.71,4.7334000000000005,7.0,6.9069,1027.9,0,0,0,1,0,0,0,0,0,0,1,0,12.783333333333331
2006-11-27 13:00:00,12.838888888888889,0.72,3.4937,11.0,7.0357,1027.61,0,0,0,1,0,0,0,0,0,0,1,0,12.838888888888889
2006-11-27 14:00:00,12.255555555555556,0.74,3.3005,32.0,7.0357,1027.7,0,0,0,1,0,0,0,0,0,0,1,0,12.255555555555556
2006-11-27 15:00:00,10.35,0.81,3.4132,25.0,6.166300000000001,1027.72,0,0,0,1,0,0,0,0,0,0,1,0,10.35
2006-11-27 16:00:00,7.816666666666666,0.95,1.61,20.0,4.9105,1028.13,0,0,0,1,0,0,0,0,0,0,1,0,7.816666666666666
2006-11-27 17:00:00,7.1000000000000005,0.93,0.0,0.0,5.8604,1028.34,0,0,0,1,0,0,0,0,0,0,1,0,7.1000000000000005
2006-11-27 18:00:00,7.07222222222222,0.93,4.6046000000000005,12.0,2.0608,1028.5,0,0,0,0,1,0,0,0,0,0,1,0,7.07222222222222
2006-11-27 19:00:00,5.944444444444446,0.93,0.1449,10.0,0.6440000000000001,1028.44,0,0,0,0,1,0,0,0,0,0,1,0,5.944444444444446
2006-11-27 20:00:00,4.927777777777776,0.96,3.22,40.0,0.322,1028.81,0,0,0,0,1,0,0,0,0,0,1,0,4.927777777777776
2006-11-27 21:00:00,1.5722222222222213,0.99,8.05,0.0,0.5152,1028.92,0,0,0,0,1,0,0,0,0,0,1,0,3.6666666666666674
2006-11-27 22:00:00,2.2666666666666657,0.96,0.0,0.0,0.161,1029.04,0,0,0,0,1,0,0,0,0,0,1,0,2.2666666666666657
2006-11-27 23:00:00,2.2222222222222223,0.96,0.0,0.0,0.161,1029.13,0,0,0,0,1,0,0,0,0,0,1,0,2.2222222222222223
2006-11-28 00:00:00,1.122222222222224,1.0,8.05,0.0,0.2415,1027.91,0,0,0,0,1,0,0,0,0,0,1,0,3.2888888888888896
2006-11-28 01:00:00,1.0888888888888897,1.0,3.22,230.0,0.161,1029.1,0,0,0,0,1,0,0,0,0,0,1,0,1.0888888888888897
2006-11-28 02:00:00,1.6444444444444448,0.96,3.22,300.0,0.161,1029.01,0,0,0,0,1,0,0,0,0,0,1,0,1.6444444444444448
2006-11-28 03:00:00,0.294444444444445,0.99,5.1037,5.0,0.161,1028.99,0,0,0,0,1,0,0,0,0,0,1,0,1.683333333333334
2006-11-28 04:00:00,2.177777777777779,0.92,3.22,290.0,0.161,1028.9,0,0,0,0,1,0,0,0,0,0,1,0,2.177777777777779
2006-11-28 05:00:00,1.1111111111111112,1.0,3.22,290.0,0.161,1029.0,0,0,0,0,1,0,0,0,0,0,1,0,1.1111111111111112
2006-11-28 06:00:00,1.1111111111111112,1.0,4.1216,356.0,0.161,1029.01,0,0,0,0,1,0,0,0,0,0,1,0,1.1111111111111112
2006-11-28 07:00:00,1.1555555555555546,1.0,3.22,290.0,0.161,1029.49,0,0,0,0,1,0,0,0,0,0,1,0,1.1555555555555546
2006-11-28 08:00:00,2.2666666666666657,1.0,4.6851,8.0,0.161,1029.6,0,0,0,0,1,0,0,0,0,0,1,0,2.2666666666666657
2006-11-28 09:00:00,3.0388888888888883,1.0,2.3506,9.0,0.2737,1029.67,0,0,0,0,1,0,0,0,0,0,1,0,3.0388888888888883
2006-11-28 10:00:00,4.027777777777778,1.0,4.83,10.0,0.161,1029.28,0,0,0,0,1,0,0,0,0,0,1,0,4.027777777777778
2006-11-28 11:00:00,3.466666666666668,1.0,7.615300000000001,9.0,0.6440000000000001,1028.58,0,0,0,0,1,0,0,0,0,0,1,0,5.183333333333333
2006-11-28 12:00:00,7.033333333333331,0.96,4.781700000000001,355.0,2.0769,1028.29,0,0,0,0,1,0,0,0,0,0,1,0,7.033333333333331
2006-11-28 13:00:00,7.266666666666666,0.93,4.5724,19.0,3.059,1027.89,0,0,0,0,1,0,0,0,0,0,1,0,7.266666666666666
2006-11-28 14:00:00,7.244444444444444,0.93,4.508,49.0,2.5760000000000005,1027.68,0,0,0,0,1,0,0,0,0,0,1,0,7.244444444444444
2006-11-28 15:00:00,5.050000000000002,0.98,7.5187,46.0,0.7567,1027.48,0,0,0,0,1,0,0,0,0,0,1,0,6.516666666666665
2006-11-28 16:00:00,6.133333333333333,0.93,4.5724,19.0,0.161,1027.69,0,0,0,0,1,0,0,0,0,0,1,0,6.133333333333333
2006-11-28 17:00:00,5.022222222222222,1.0,4.83,40.0,0.161,1027.69,0,0,0,0,1,0,0,0,0,0,1,0,5.022222222222222
2006-11-28 18:00:00,4.9,1.0,2.3184,25.0,0.0322,1027.79,0,0,0,0,1,0,0,0,0,0,1,0,4.9
2006-11-28 19:00:00,3.888888888888889,1.0,1.61,20.0,0.0,1027.79,0,0,0,0,1,0,0,0,0,0,1,0,3.888888888888889
2006-11-28 20:00:00,3.888888888888889,1.0,3.22,40.0,0.161,1027.79,0,0,0,0,1,0,0,0,0,0,1,0,3.888888888888889
2006-11-28 21:00:00,3.811111111111111,0.99,4.4758,34.0,0.161,1027.72,0,0,0,0,1,0,0,0,0,0,1,0,3.811111111111111
2006-11-28 22:00:00,4.444444444444445,0.96,0.0,0.0,0.161,1027.69,0,0,0,0,1,0,0,0,0,0,1,0,4.444444444444445
2006-11-28 23:00:00,4.444444444444445,0.96,0.0,0.0,0.161,1027.8,0,0,0,0,1,0,0,0,0,0,1,0,4.444444444444445
2006-11-29 00:00:00,5.072222222222224,0.99,1.4812,350.0,1.61,1033.72,0,0,0,0,1,0,0,0,0,0,1,0,5.072222222222224
2006-11-29 01:00:00,2.844444444444443,1.0,0.0,0.0,0.161,1027.79,0,0,0,0,1,0,0,0,0,0,1,0,2.844444444444443
2006-11-29 02:00:00,2.844444444444443,0.96,0.0,0.0,0.161,1027.79,0,0,0,0,1,0,0,0,0,0,1,0,2.844444444444443
2006-11-29 03:00:00,2.855555555555556,0.96,4.652900000000001,284.0,0.161,1027.96,0,0,0,0,1,0,0,0,0,0,1,0,2.855555555555556
2006-11-29 04:00:00,2.844444444444443,1.0,0.0,0.0,0.0,1027.78,0,0,0,0,1,0,0,0,0,0,1,0,2.844444444444443
2006-11-29 05:00:00,2.844444444444443,1.0,0.0,0.0,0.161,1028.18,0,0,0,0,1,0,0,0,0,0,1,0,2.844444444444443
2006-11-29 06:00:00,2.7999999999999994,1.0,4.0733,89.0,0.161,1028.42,0,0,0,0,1,0,0,0,0,0,1,0,2.7999999999999994
2006-11-29 07:00:00,2.822222222222221,1.0,0.0,0.0,0.161,1028.8,0,0,0,0,1,0,0,0,0,0,1,0,2.822222222222221
2006-11-29 08:00:00,2.822222222222221,1.0,3.0912,192.0,0.161,1029.39,0,0,0,0,1,0,0,0,0,0,1,0,2.822222222222221
2006-11-29 09:00:00,2.8500000000000014,1.0,0.7728,230.0,0.1771,1030.0,0,0,0,0,1,0,0,0,0,0,1,0,2.8500000000000014
2006-11-29 10:00:00,2.822222222222221,1.0,3.22,180.0,0.483,1030.08,0,0,0,0,1,0,0,0,0,0,1,0,2.822222222222221
2006-11-29 11:00:00,1.861111111111112,1.0,8.05,200.0,1.449,1029.98,0,0,0,0,1,0,0,0,0,0,1,0,3.911111111111111
2006-11-29 12:00:00,3.988888888888889,0.99,4.4758,213.0,1.5134,1030.1,0,0,0,0,1,0,0,0,0,0,1,0,3.988888888888889
2006-11-29 13:00:00,3.888888888888889,1.0,4.83,190.0,1.61,0.0,0,0,0,0,1,0,0,0,0,0,1,0,3.888888888888889
2006-11-29 14:00:00,5.0,0.93,3.22,260.0,1.61,0.0,0,0,0,0,1,0,0,0,0,0,1,0,5.0
2006-11-29 15:00:00,5.122222222222222,0.93,3.4132,288.0,1.7066,1031.04,0,0,0,0,1,0,0,0,0,0,1,0,5.122222222222222
2006-11-29 16:00:00,5.0,1.0,3.22,250.0,3.5420000000000007,0.0,0,0,0,0,0,0,0,1,0,0,1,0,5.0
2006-11-29 17:00:00,5.0,1.0,3.22,270.0,4.025,0.0,0,0,0,0,0,0,0,1,0,0,1,0,5.0
2006-11-29 18:00:00,5.044444444444443,0.99,3.2039,291.0,3.6386,1032.49,0,0,0,0,0,0,0,1,0,0,1,0,5.044444444444443
2006-11-29 19:00:00,4.9,1.0,3.2361,276.0,3.847900000000001,0.0,0,0,0,0,0,0,0,1,0,0,1,0,4.9
2006-11-29 20:00:00,4.9,1.0,4.5724,256.0,3.3971,0.0,0,0,0,0,0,0,0,1,0,0,1,0,4.9
